SalePrice,MSZoning,LotArea,Utilities,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageArea,GarageQual,GarageCond,PoolArea,PoolQC,Fence,MiscFeature,MiscVal
118000,RL,12108,AllPub,Norm,Norm,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,1440,GasA,TA,1440,4,2,Fa,8,0,,0,,,0,,,,0
162900,RM,6240,AllPub,Norm,Norm,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,TA,TA,1078,GasA,TA,1573,3,1,TA,8,1,Gd,360,TA,TA,0,,,,0
172500,RL,3922,AllPub,Norm,Norm,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,Gd,TA,PConc,Ex,TA,1258,GasA,Ex,1258,2,1,Gd,6,1,Gd,648,TA,TA,0,,,,0
210000,RL,8750,AllPub,Norm,Norm,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,Gd,TA,915,GasA,Ex,1908,4,1,Gd,8,1,TA,493,TA,TA,0,,,,0
127500,RL,9855,AllPub,Norm,Norm,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,1436,GasA,Fa,1689,3,1,TA,7,1,Gd,480,TA,TA,0,,MnPrv,,0
190000,RL,16492,AllPub,PosA,Norm,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,Gd,TA,CBlock,TA,TA,1517,GasA,Ex,1888,2,1,Gd,6,1,Gd,578,TA,TA,0,,,,0
199900,RL,11214,AllPub,Norm,Norm,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,930,GasA,Gd,1886,4,1,Gd,10,1,TA,431,TA,TA,0,,,,0
119500,RM,8600,AllPub,Norm,Norm,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,780,GasA,TA,1376,3,1,TA,7,1,Gd,198,TA,TA,0,,,,0
120000,RM,6000,AllPub,Norm,Norm,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,649,GasA,Ex,1183,2,1,TA,6,0,,308,TA,TA,0,,,,0
110000,RM,5684,AllPub,Norm,Norm,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,813,GasA,Ex,813,2,1,Gd,5,0,,270,Fa,Fa,0,,,,0
280000,RL,70761,AllPub,Norm,Norm,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,TA,TA,CBlock,Gd,TA,1533,GasA,TA,1533,2,1,Gd,5,2,TA,576,TA,TA,0,,,,0
204000,RL,9303,AllPub,Norm,Norm,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,872,GasA,Ex,1756,3,1,TA,7,0,,422,TA,TA,0,,,,0
210000,FV,9000,AllPub,Norm,Norm,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,768,GasA,Ex,1590,3,1,Gd,6,0,,676,TA,TA,0,,,,0
188000,RL,9297,AllPub,Norm,Norm,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1728,GasA,TA,1728,4,2,TA,8,0,,560,TA,TA,0,,,,0
175500,RL,9600,AllPub,Norm,Norm,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1242,GasA,Fa,1242,3,1,TA,6,1,TA,528,TA,TA,0,,,,0
98000,RM,4571,AllPub,Norm,Norm,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,TA,TA,624,GasA,Fa,1344,4,1,TA,7,0,,513,Fa,Fa,0,,,,0
256000,RL,53227,AllPub,Norm,Norm,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,TA,TA,CBlock,Gd,TA,1364,GasA,Ex,1663,2,1,Gd,6,2,Gd,529,TA,TA,0,,,,0
161000,RM,5100,AllPub,Norm,Norm,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,TA,Gd,PConc,TA,TA,588,GasA,Fa,1666,3,1,Gd,7,1,Gd,228,TA,TA,0,,MnPrv,,0
110000,RL,7015,AllPub,Norm,Norm,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,709,GasA,TA,1203,3,1,Gd,5,1,TA,352,TA,TA,0,,,,0
263435,FV,8004,AllPub,RRAn,Norm,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,832,GasA,Ex,1935,3,1,TA,8,0,,552,TA,TA,0,,,,0
155000,RL,7200,AllPub,Feedr,Norm,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,Gd,PConc,Gd,Gd,560,GasA,Ex,1135,3,1,Gd,6,0,,576,TA,TA,0,,MnPrv,,0
62383,RL,8281,AllPub,Norm,Norm,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,864,GasA,Gd,864,3,1,TA,5,1,Po,360,TA,TA,0,,GdWo,,0
188700,RL,11988,AllPub,Norm,Norm,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,TA,TA,CBlock,TA,TA,715,GasA,Fa,1660,3,1,TA,6,1,Gd,240,TA,TA,0,,,,0
124000,RL,8430,AllPub,Norm,Norm,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,1040,GasA,TA,1040,3,1,TA,5,0,,0,,,0,,,,0
178740,RM,3072,AllPub,Norm,Norm,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1375,GasA,Ex,1414,2,1,Gd,6,1,TA,398,TA,TA,0,,,,0
167000,RL,10628,AllPub,Norm,Norm,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,TA,Gd,CBlock,TA,Gd,1277,GasA,TA,1277,2,1,TA,5,1,Po,526,TA,TA,0,,GdWo,,0
146500,RL,9480,AllPub,Artery,Norm,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,728,GasA,Ex,1644,3,1,Gd,7,2,Gd,312,TA,TA,0,,,,0
250000,RL,11428,AllPub,Norm,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1626,GasA,Ex,1634,3,1,Gd,7,1,Gd,866,TA,TA,0,,,,0
187000,RL,9291,AllPub,RRNe,Norm,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,832,GasA,Ex,1710,3,1,Gd,7,0,,506,TA,TA,0,,,,0
212000,RL,6820,AllPub,Norm,Norm,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,1488,GasA,TA,1502,1,1,Gd,4,0,,528,TA,TA,0,,,,0
190000,RL,11952,AllPub,PosA,Norm,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,TA,TA,CBlock,Gd,TA,808,GasA,TA,1969,3,1,TA,8,1,Gd,534,TA,TA,0,,,,0
148000,RM,3675,AllPub,Norm,Norm,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,547,GasA,Ex,1072,2,1,TA,5,0,,525,TA,TA,0,,,,0
440000,RL,14977,AllPub,Norm,Norm,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1976,GasA,Ex,1976,2,1,Gd,7,1,Ex,908,TA,TA,0,,,,0
251000,RL,5330,AllPub,Norm,Norm,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,1494,GasA,Ex,1652,2,1,Ex,6,0,,499,TA,TA,0,,,,0
132500,RL,8480,AllPub,Norm,Norm,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,970,GasA,TA,970,2,1,TA,5,0,,624,TA,TA,0,,,,0
208900,RL,13125,AllPub,Norm,Norm,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,1478,GasA,Ex,1493,3,1,Gd,7,1,TA,508,TA,TA,0,,,,0
380000,RL,13693,AllPub,Norm,Norm,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Gd,TA,2153,GasA,Ex,2643,3,1,Ex,9,1,Gd,694,TA,TA,0,,,,0
297000,RL,10637,AllPub,Norm,Norm,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1705,GasA,Ex,1718,3,1,Gd,7,1,Gd,826,TA,TA,0,,,,0
89471,RM,5925,AllPub,Norm,Norm,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,TA,TA,BrkTil,Fa,TA,907,GasA,TA,1131,2,1,TA,7,0,,672,TA,TA,0,,MnPrv,,0
326000,RL,16033,AllPub,Norm,Norm,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1833,GasA,Ex,1850,3,1,Gd,8,1,Gd,772,TA,TA,0,,,,0
374000,RL,11846,AllPub,Norm,Norm,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1792,GasA,Ex,1792,2,1,Ex,6,1,Gd,874,TA,TA,0,,,,0
155000,RM,2500,AllPub,Norm,Norm,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,Gd,TA,PConc,TA,TA,910,GasA,Ex,1826,4,1,Ex,7,1,Gd,164,Fa,Fa,0,,,,0
164000,RM,4500,AllPub,Norm,Norm,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,1216,GasA,Ex,1216,2,1,TA,5,0,,402,TA,TA,0,,,,0
132500,RL,7758,AllPub,Norm,Norm,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,TA,Gd,CBlock,TA,TA,999,GasA,Gd,999,3,1,Gd,6,0,,264,TA,TA,0,,,,0
147000,RL,9600,AllPub,Norm,Norm,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,Gd,TA,CBlock,TA,TA,1113,GasA,Gd,1113,3,1,Gd,5,1,Gd,264,TA,TA,0,,,,0
156000,RL,10289,AllPub,Norm,Norm,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1073,GasA,TA,1073,3,1,TA,6,0,,515,TA,TA,0,,,,0
175000,RL,12243,AllPub,Norm,Norm,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,1484,GasA,Gd,1484,3,1,TA,7,1,TA,487,TA,TA,0,,,,0
160000,RL,10800,AllPub,Norm,Norm,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Fa,CBlock,TA,Fa,954,GasA,TA,2414,3,2,TA,10,1,Gd,520,TA,Fa,0,,,,0
86000,RM,1526,AllPub,Norm,Norm,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,TA,Gd,CBlock,Gd,TA,630,GasA,TA,630,1,1,Gd,3,0,,286,TA,TA,0,,,,0
115000,RM,2665,AllPub,Norm,Norm,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,TA,TA,PConc,Gd,TA,264,GasA,TA,1304,3,1,TA,4,1,Gd,336,TA,TA,0,,,,0
133000,RL,9490,AllPub,Artery,Norm,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,806,GasA,TA,1578,3,1,Fa,5,2,TA,240,TA,TA,0,,MnPrv,,0
172785,RL,15578,AllPub,Norm,Norm,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,728,GasA,Gd,1456,3,1,TA,8,0,,429,TA,TA,0,,,,0
155000,RL,7931,AllPub,Norm,Norm,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,TA,TA,1269,GasA,TA,1269,3,1,TA,6,1,Fa,308,TA,TA,0,,,,0
91300,RM,5784,AllPub,Artery,Norm,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,Fa,TA,190,GasA,Gd,886,2,1,TA,4,0,,273,TA,TA,0,,,,0
34900,C (all),7879,AllPub,Norm,Norm,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,720,GasA,TA,720,2,1,TA,4,0,,0,,,0,,GdWo,,0
430000,RL,12692,AllPub,Norm,Norm,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,3200,GasA,Ex,3228,4,1,Gd,10,1,Gd,546,TA,TA,0,,,,0
184000,RL,9120,AllPub,Norm,Norm,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,PConc,TA,TA,1026,GasA,Ex,1820,4,1,TA,8,0,,240,TA,TA,0,,GdPrv,,0
130000,RL,7800,AllPub,Norm,Norm,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,TA,TA,PConc,TA,TA,864,GasA,Ex,899,3,1,Gd,5,0,,288,TA,TA,0,,MnPrv,,0
120000,RL,7535,AllPub,Norm,Norm,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,912,GasA,Fa,912,2,1,TA,5,0,,297,TA,TA,0,,MnWw,Shed,480
113000,RM,1890,AllPub,Norm,Norm,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,672,GasA,TA,1218,3,1,TA,7,0,,264,TA,TA,0,,,,0
226700,FV,9803,AllPub,Norm,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,866,GasA,Gd,1768,3,1,Gd,7,0,,603,TA,TA,0,,,,0
140000,RL,9170,AllPub,Feedr,Norm,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1214,GasA,Ex,1214,2,1,TA,6,0,,461,Fa,Fa,0,,GdPrv,Shed,400
289000,RL,15602,AllPub,Norm,Norm,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,TA,TA,1501,GasA,TA,1801,1,1,TA,6,2,TA,484,TA,TA,0,,GdWo,,0
147000,RL,2308,AllPub,Norm,Norm,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,TA,TA,855,GasA,TA,1322,3,1,TA,6,1,Fa,440,TA,TA,0,,,,0
124500,RM,7596,AllPub,Artery,Norm,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,960,GasA,Gd,1960,4,2,TA,10,0,,400,TA,TA,0,,,,0
215000,RL,9554,AllPub,Norm,Norm,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,777,GasA,Ex,1911,3,1,Gd,8,1,TA,471,TA,TA,0,,,,0
208300,FV,7862,AllPub,Norm,Norm,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1218,GasA,Ex,1218,2,1,Gd,4,0,,676,TA,TA,0,,,,0
161000,RM,9600,AllPub,Norm,Norm,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,TA,Ex,BrkTil,TA,TA,689,GasA,Ex,1378,3,1,Gd,7,1,Gd,360,TA,TA,0,,,,0
124500,RL,9600,AllPub,Norm,Norm,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1041,GasA,Ex,1041,3,1,TA,6,0,,270,TA,TA,0,,MnPrv,,0
164900,RL,14559,AllPub,Norm,Norm,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,TA,1008,GasA,Ex,1363,2,1,TA,6,2,TA,288,TA,TA,0,,,Shed,2000
202665,RL,6792,AllPub,Norm,Norm,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1368,GasA,Ex,1368,2,1,Gd,6,1,Gd,474,TA,TA,0,,,,0
129900,RL,9100,AllPub,Feedr,Norm,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,864,GasA,TA,864,3,1,TA,5,0,,624,TA,TA,0,,,,0
134000,RL,9187,AllPub,Norm,Norm,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,TA,TA,1084,GasA,TA,1080,3,1,TA,5,0,,484,TA,TA,0,,,,0
96500,RL,10594,AllPub,Norm,Norm,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,768,Grav,Fa,789,2,1,TA,5,0,,200,Po,Po,0,,MnPrv,,0
402861,RL,12220,AllPub,Norm,Norm,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,Ex,TA,CBlock,Ex,TA,2006,GasA,Ex,2020,3,1,Ex,9,1,Gd,900,TA,TA,0,,,,0
158000,RL,10448,AllPub,Norm,Norm,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,689,GasA,TA,2119,3,1,TA,7,1,TA,583,TA,TA,0,,GdPrv,,0
265000,RL,10208,AllPub,Norm,Norm,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1264,GasA,Ex,2344,3,1,Gd,7,1,TA,889,TA,TA,0,,,,0
211000,RL,9531,AllPub,Norm,Norm,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,794,GasA,Ex,1796,3,1,TA,7,0,,546,TA,TA,0,,MnPrv,,0
234000,RL,10918,AllPub,Norm,Norm,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,Gd,TA,BrkTil,Gd,TA,1276,GasA,Ex,2080,3,1,Gd,9,2,Gd,282,TA,TA,0,,MnPrv,,0
106250,RL,10800,AllPub,Norm,Norm,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,,,0,GasA,TA,1294,3,2,TA,7,0,,0,,,0,,,,0
150000,RL,11988,AllPub,Feedr,Norm,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,1244,GasA,Ex,1244,3,1,TA,6,2,Gd,336,TA,TA,0,,,,0
159000,RM,5000,AllPub,Feedr,Norm,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,TA,Gd,CBlock,TA,TA,1004,GasA,Ex,1664,3,1,TA,7,2,Gd,420,TA,TA,0,,,,0
184750,RL,40094,AllPub,PosN,PosN,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,3138,GasA,Ex,4676,3,1,Ex,11,1,Gd,884,TA,TA,0,,,,0
315750,RL,11787,AllPub,Norm,Norm,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1379,GasA,Ex,2398,3,1,Gd,8,1,TA,834,TA,TA,0,,,,0
176000,FV,7500,AllPub,Norm,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1257,GasA,Ex,1266,3,1,Gd,6,1,TA,453,TA,TA,0,,,,0
132000,RL,13300,AllPub,Norm,Norm,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,928,GasA,TA,928,2,1,TA,4,0,,252,TA,TA,0,,,,0
446261,RL,14948,AllPub,Norm,Norm,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,1452,GasA,Ex,2713,3,1,Ex,11,1,Gd,858,TA,TA,0,,,,0
86000,RL,9098,AllPub,Norm,Norm,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,528,GasA,Ex,605,2,1,TA,5,0,,0,,,0,,,,0
200624,RL,32668,AllPub,Norm,Norm,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,Gd,TA,PConc,TA,TA,2035,GasA,TA,2515,4,2,TA,9,2,TA,484,TA,TA,0,,,,0
175000,RL,10200,AllPub,Norm,Norm,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,Gd,TA,1461,GasA,Ex,1509,3,1,Gd,5,1,Fa,600,TA,TA,0,,,,0
128000,RM,6155,AllPub,RRNn,Feedr,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Fa,Fa,611,GasA,Ex,1362,3,1,TA,6,0,,502,TA,Fa,0,,,,0
107500,RL,7200,AllPub,Norm,Norm,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,Slab,,,0,GasA,Ex,827,2,1,TA,5,1,Po,392,TA,TA,0,,,,0
39300,RL,5000,AllPub,Norm,Norm,1,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,Fa,Fa,Slab,,,0,GasA,Fa,334,1,1,Fa,2,0,,0,,,0,,,,0
178000,RL,9056,AllPub,Norm,Norm,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,Gd,707,GasA,Ex,1414,3,1,Gd,6,1,Gd,403,TA,TA,0,,,,0
107500,RL,7000,AllPub,Norm,Norm,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,Gd,TA,1117,GasA,TA,1347,3,1,TA,5,0,,0,,,0,,,,0
188000,RL,8924,AllPub,Norm,Norm,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,880,GasA,Ex,1724,3,1,Gd,8,0,,527,TA,TA,0,,,,0
111250,RL,12735,AllPub,Norm,Norm,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,864,GasA,TA,864,3,1,TA,5,0,,576,TA,TA,0,,MnWw,,0
158000,RL,11553,AllPub,Norm,Norm,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1051,GasA,TA,1159,3,1,TA,7,1,Fa,336,TA,TA,0,,,,0
272000,RL,11423,AllPub,Norm,Norm,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1581,GasA,Ex,1601,3,1,Gd,6,1,TA,670,TA,TA,0,,MnPrv,Shed,2000
315000,RL,14601,AllPub,Norm,Norm,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,1838,GasA,Ex,1838,2,1,Ex,8,1,Gd,765,TA,TA,0,,,,0
248000,RL,11000,AllPub,Norm,Norm,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,969,GasA,Ex,2285,4,1,Gd,8,1,TA,648,TA,TA,0,,,,0
213250,RL,10140,AllPub,RRAn,Norm,7,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1650,GasA,Ex,1680,3,1,Gd,7,1,TA,583,TA,TA,0,,,,0
133000,RH,4058,AllPub,Norm,Norm,7,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,Gd,TA,723,GasA,Ex,767,1,1,TA,4,0,,367,TA,TA,0,,,,0
179665,RL,17104,AllPub,Norm,Norm,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,654,GasA,Ex,1496,3,1,Gd,7,1,Gd,426,TA,TA,0,,,,0
229000,RL,13837,AllPub,Norm,Norm,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,Gd,Gd,1204,GasA,Gd,2183,4,1,Gd,9,0,,786,TA,TA,0,,,,0
210000,RL,8737,AllPub,Norm,Norm,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,BrkTil,Gd,TA,1065,GasA,Ex,1635,3,1,TA,6,1,Gd,440,TA,TA,0,,,,0
129500,RL,7244,AllPub,Norm,Norm,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,Gd,TA,768,GasA,Ex,768,2,1,TA,5,0,,624,TA,TA,0,,,,0
125000,RM,8235,AllPub,Feedr,RRNn,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,825,GasA,TA,825,2,1,TA,4,0,,720,TA,TA,0,,MnPrv,,0
263000,FV,9375,AllPub,Norm,Norm,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,912,GasA,Ex,2094,4,1,Gd,8,1,Gd,615,TA,TA,0,,,,0
140000,RL,4043,AllPub,Norm,Norm,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,1069,GasA,TA,1069,2,1,TA,4,0,,440,TA,TA,0,,,,0
112500,RM,6000,AllPub,Norm,Norm,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,928,GasA,Gd,928,3,1,TA,5,0,,288,TA,TA,0,,,,0
255500,RL,11146,AllPub,Norm,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1709,GasA,Ex,1717,3,1,Gd,7,1,Gd,908,TA,TA,0,,,,0
108000,RL,8777,AllPub,Feedr,Norm,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,,,0,GasA,Ex,1126,2,1,Gd,5,0,,520,TA,TA,0,,MnPrv,,0
284000,RL,10625,AllPub,Norm,Norm,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,998,GasA,Ex,2046,3,1,Gd,8,1,Gd,871,TA,TA,0,,,,0
113000,RM,6380,AllPub,Norm,Norm,5,6,1922,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,Fa,993,GasA,TA,1048,2,1,TA,5,1,Gd,280,TA,TA,0,,,,0
141000,RL,14850,AllPub,Norm,Norm,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,1092,GasA,TA,1092,2,1,TA,6,1,TA,299,TA,TA,0,,MnWw,,0
108000,C (all),11040,AllPub,Norm,Norm,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,637,GasA,Gd,1336,3,1,TA,7,0,,570,TA,TA,0,,,,0
175000,RL,21872,AllPub,Norm,Norm,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,729,GasA,Ex,1446,3,1,TA,6,1,TA,406,TA,TA,0,,,,0
234000,RL,3196,AllPub,Norm,Norm,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1374,GasA,Ex,1557,2,1,Gd,7,1,TA,420,TA,TA,0,,,,0
121500,RL,11341,AllPub,Norm,Norm,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,1392,GasA,TA,1392,3,1,TA,5,1,Gd,528,TA,TA,0,,,,0
